date,hospital,daily,blood_a,blood_b,blood_o,blood_ab,location_centre,location_mobile,type_wholeblood,type_apheresis_platelet,type_apheresis_plasma,type_other,social_civilian,social_student,social_policearmy,donations_new,donations_regular,donations_irregular,date_iso
3/11/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-11
3/11/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-11
3/11/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-11
3/11/2024,Hospital Raja Permaisuri Bainun,42,14,9,16,3,18,24,38,4,0,0,33,6,3,3,35,4,2024-03-11
3/11/2024,Hospital Taiping,24,5,4,15,0,24,0,23,1,0,0,23,1,0,3,20,1,2024-03-11
3/11/2024,Hospital Seri Manjung,9,4,1,3,1,9,0,9,0,0,0,7,2,0,1,7,1,2024-03-11
3/11/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-11
3/11/2024,Hospital Tengku Ampuan Rahimah,62,19,13,26,4,62,0,62,0,0,0,55,6,1,4,49,9,2024-03-11
3/11/2024,Hospital Sultanah Nur Zahirah,99,27,28,38,6,13,86,99,0,0,0,71,2,26,53,23,23,2024-03-11
3/11/2024,Hospital Queen Elizabeth II,46,14,11,20,1,17,29,44,2,0,0,45,0,1,7,37,2,2024-03-11
3/11/2024,Hospital Duchess Of Kent,7,2,3,2,0,7,0,7,0,0,0,7,0,0,0,7,0,2024-03-11
3/11/2024,Hospital Tawau,40,7,12,16,5,27,13,40,0,0,0,35,3,2,6,25,9,2024-03-11
3/11/2024,Hospital Umum Sarawak,75,15,30,26,4,75,0,75,0,0,0,71,3,1,9,60,6,2024-03-11
3/11/2024,Hospital Miri,18,4,5,8,1,18,0,18,0,0,0,17,1,0,2,14,2,2024-03-11
3/11/2024,Hospital Sibu,10,1,1,6,2,10,0,10,0,0,0,9,1,0,1,8,1,2024-03-11
3/11/2024,Pusat Darah Negara,742,189,205,306,42,211,531,727,13,2,0,669,54,19,104,495,143,2024-03-11
3/12/2024,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Sultanah Aminah,31,9,7,14,1,0,31,31,0,0,0,30,1,0,4,22,5,2024-03-12
3/12/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Sultanah Bahiyah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Raja Perempuan Zainab II,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2024-03-12
3/12/2024,Hospital Melaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Tuanku Jaafar,7,1,3,3,0,7,0,7,0,0,0,6,0,1,0,6,1,2024-03-12
3/12/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Tengku Ampuan Afzan,6,1,1,4,0,6,0,6,0,0,0,6,0,0,0,6,0,2024-03-12
3/12/2024,Hospital Sultan Haji Ahmad Shah,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2024-03-12
3/12/2024,Hospital Seberang Jaya,12,5,2,5,0,7,5,12,0,0,0,12,0,0,2,8,2,2024-03-12
3/12/2024,Hospital Pulau Pinang,37,7,9,16,5,29,8,34,3,0,0,36,1,0,2,34,1,2024-03-12
3/12/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Raja Permaisuri Bainun,22,7,5,10,0,13,9,16,6,0,0,21,1,0,1,21,0,2024-03-12
3/12/2024,Hospital Taiping,8,1,4,3,0,6,2,7,1,0,0,6,2,0,1,5,2,2024-03-12
3/12/2024,Hospital Seri Manjung,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2024-03-12
3/12/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Tengku Ampuan Rahimah,4,3,1,0,0,4,0,4,0,0,0,4,0,0,0,4,0,2024-03-12
3/12/2024,Hospital Sultanah Nur Zahirah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-12
3/12/2024,Hospital Queen Elizabeth II,12,4,1,7,0,5,7,12,0,0,0,11,0,1,4,7,1,2024-03-12
3/12/2024,Hospital Duchess Of Kent,3,0,1,2,0,3,0,3,0,0,0,3,0,0,1,2,0,2024-03-12
3/12/2024,Hospital Tawau,2,0,0,2,0,2,0,2,0,0,0,2,0,0,1,0,1,2024-03-12
3/12/2024,Hospital Umum Sarawak,35,10,11,11,3,35,0,35,0,0,0,34,0,1,5,28,2,2024-03-12
3/12/2024,Hospital Miri,6,3,1,0,2,6,0,6,0,0,0,6,0,0,0,6,0,2024-03-12
3/12/2024,Hospital Sibu,4,2,1,1,0,4,0,4,0,0,0,4,0,0,1,3,0,2024-03-12
3/12/2024,Pusat Darah Negara,144,30,40,67,7,54,90,127,11,6,0,134,9,1,14,114,16,2024-03-12
3/13/2024,Hospital Sultanah Nora Ismail,4,1,0,2,1,4,0,4,0,0,0,3,1,0,1,3,0,2024-03-13
3/13/2024,Hospital Sultanah Aminah,62,16,12,34,0,14,48,62,0,0,0,58,4,0,10,41,11,2024-03-13
3/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
3/13/2024,Hospital Sultanah Bahiyah,20,3,7,9,1,1,19,20,0,0,0,16,3,1,4,10,6,2024-03-13
3/13/2024,Hospital Raja Perempuan Zainab II,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2024-03-13
3/13/2024,Hospital Melaka,39,4,15,15,5,9,30,38,1,0,0,31,7,1,3,30,6,2024-03-13
3/13/2024,Hospital Tuanku Jaafar,90,20,17,53,0,10,80,90,0,0,0,81,7,2,22,41,27,2024-03-13
3/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
3/13/2024,Hospital Tengku Ampuan Afzan,44,9,13,21,1,5,39,44,0,0,0,36,7,1,8,28,8,2024-03-13
3/13/2024,Hospital Sultan Haji Ahmad Shah,20,7,6,6,1,20,0,20,0,0,0,19,1,0,1,18,1,2024-03-13
3/13/2024,Hospital Seberang Jaya,12,3,2,6,1,7,5,12,0,0,0,11,1,0,1,9,2,2024-03-13
3/13/2024,Hospital Pulau Pinang,38,15,8,14,1,26,12,36,2,0,0,32,6,0,2,35,1,2024-03-13
3/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
3/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
3/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
3/13/2024,Hospital Raja Permaisuri Bainun,37,10,8,16,3,8,29,33,4,0,0,34,3,0,4,33,0,2024-03-13
3/13/2024,Hospital Taiping,7,0,1,6,0,7,0,6,1,0,0,6,0,1,0,7,0,2024-03-13
3/13/2024,Hospital Seri Manjung,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2024-03-13
3/13/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13
3/13/2024,Hospital Tengku Ampuan Rahimah,84,24,19,36,5,5,79,84,0,0,0,72,12,0,19,42,23,2024-03-13
3/13/2024,Hospital Sultanah Nur Zahirah,27,7,8,11,1,3,24,27,0,0,0,21,6,0,10,8,9,2024-03-13
3/13/2024,Hospital Queen Elizabeth II,29,3,7,19,0,0,29,29,0,0,0,29,0,0,7,17,5,2024-03-13
3/13/2024,Hospital Duchess Of Kent,8,2,2,4,0,5,3,8,0,0,0,8,0,0,4,4,0,2024-03-13
3/13/2024,Hospital Tawau,3,2,0,1,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-13
3/13/2024,Hospital Umum Sarawak,58,15,16,21,6,23,35,58,0,0,0,56,2,0,35,17,6,2024-03-13
3/13/2024,Hospital Miri,7,2,1,4,0,7,0,7,0,0,0,6,1,0,2,5,0,2024-03-13
3/13/2024,Hospital Sibu,6,0,4,1,1,6,0,6,0,0,0,6,0,0,0,5,1,2024-03-13
3/13/2024,Pusat Darah Negara,268,65,61,133,9,82,186,251,13,4,0,186,81,1,71,170,27,2024-03-13
3/14/2024,Hospital Sultanah Nora Ismail,3,1,1,1,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-14
3/14/2024,Hospital Sultanah Aminah,65,20,15,30,0,9,56,64,1,0,0,61,4,0,18,33,14,2024-03-14
3/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-14
3/14/2024,Hospital Sultanah Bahiyah,50,12,10,24,4,7,43,50,0,0,0,42,8,0,9,30,11,2024-03-14
3/14/2024,Hospital Raja Perempuan Zainab II,3,2,0,1,0,3,0,2,1,0,0,3,0,0,0,3,0,2024-03-14
3/14/2024,Hospital Melaka,52,19,15,17,1,8,44,50,2,0,0,50,2,0,9,34,9,2024-03-14
3/14/2024,Hospital Tuanku Jaafar,11,4,4,3,0,11,0,11,0,0,0,10,1,0,0,8,3,2024-03-14
3/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-14
3/14/2024,Hospital Tengku Ampuan Afzan,41,8,12,18,3,2,39,41,0,0,0,36,3,2,12,18,11,2024-03-14
3/14/2024,Hospital Sultan Haji Ahmad Shah,3,0,1,2,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-14
3/14/2024,Hospital Seberang Jaya,52,11,13,25,3,3,49,52,0,0,0,49,3,0,14,20,18,2024-03-14
3/14/2024,Hospital Pulau Pinang,61,9,21,23,8,32,29,61,0,0,0,55,6,0,3,49,9,2024-03-14
3/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-14
3/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-14
3/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-14
3/14/2024,Hospital Raja Permaisuri Bainun,56,10,17,26,3,29,27,51,5,0,0,44,12,0,12,37,7,2024-03-14
3/14/2024,Hospital Taiping,17,1,5,10,1,15,2,16,1,0,0,17,0,0,3,10,4,2024-03-14
3/14/2024,Hospital Seri Manjung,20,8,5,5,2,2,18,20,0,0,0,18,2,0,10,7,3,2024-03-14
3/14/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-14
3/14/2024,Hospital Tengku Ampuan Rahimah,82,18,25,32,7,3,79,82,0,0,0,64,18,0,19,41,22,2024-03-14
3/14/2024,Hospital Sultanah Nur Zahirah,27,5,10,10,2,3,24,27,0,0,0,21,5,1,2,21,4,2024-03-14
3/14/2024,Hospital Queen Elizabeth II,22,7,0,15,0,10,12,22,0,0,0,20,2,0,0,18,4,2024-03-14
3/14/2024,Hospital Duchess Of Kent,7,4,2,1,0,0,7,7,0,0,0,5,2,0,1,5,1,2024-03-14
3/14/2024,Hospital Tawau,11,3,2,6,0,1,10,11,0,0,0,9,1,1,1,9,1,2024-03-14
3/14/2024,Hospital Umum Sarawak,46,13,12,17,4,20,26,46,0,0,0,45,0,1,8,32,6,2024-03-14
3/14/2024,Hospital Miri,6,0,1,5,0,6,0,6,0,0,0,5,1,0,0,6,0,2024-03-14
3/14/2024,Hospital Sibu,4,1,2,1,0,4,0,4,0,0,0,4,0,0,0,4,0,2024-03-14
3/14/2024,Pusat Darah Negara,262,58,72,120,12,62,200,244,13,5,0,174,85,3,69,171,22,2024-03-14
3/15/2024,Hospital Sultanah Nora Ismail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,Hospital Sultanah Aminah,16,5,7,4,0,0,16,16,0,0,0,16,0,0,4,10,2,2024-03-15
3/15/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,Hospital Sultanah Bahiyah,46,10,14,20,2,0,46,46,0,0,0,39,7,0,7,30,9,2024-03-15
3/15/2024,Hospital Raja Perempuan Zainab II,119,37,26,44,12,0,119,119,0,0,0,109,10,0,13,83,23,2024-03-15
3/15/2024,Hospital Melaka,38,10,10,17,1,10,28,38,0,0,0,36,2,0,3,28,7,2024-03-15
3/15/2024,Hospital Tuanku Jaafar,14,2,4,7,1,14,0,14,0,0,0,12,2,0,2,9,3,2024-03-15
3/15/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,Hospital Tengku Ampuan Afzan,4,2,0,2,0,4,0,4,0,0,0,3,1,0,0,3,1,2024-03-15
3/15/2024,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,Hospital Seberang Jaya,4,3,0,1,0,4,0,4,0,0,0,3,1,0,1,3,0,2024-03-15
3/15/2024,Hospital Pulau Pinang,30,6,8,15,1,30,0,29,1,0,0,28,2,0,3,24,3,2024-03-15
3/15/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,Hospital Raja Permaisuri Bainun,49,9,9,29,2,32,17,43,6,0,0,43,4,2,6,39,4,2024-03-15
3/15/2024,Hospital Taiping,4,2,2,0,0,4,0,3,1,0,0,4,0,0,0,4,0,2024-03-15
3/15/2024,Hospital Seri Manjung,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-15
3/15/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-15
3/15/2024,Hospital Tengku Ampuan Rahimah,33,6,13,14,0,6,27,33,0,0,0,31,2,0,4,24,5,2024-03-15
3/15/2024,Hospital Sultanah Nur Zahirah,86,26,22,32,6,0,86,86,0,0,0,72,14,0,15,53,18,2024-03-15
3/15/2024,Hospital Queen Elizabeth II,36,7,10,18,1,6,30,36,0,0,0,35,1,0,3,30,3,2024-03-15
3/15/2024,Hospital Duchess Of Kent,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-15
3/15/2024,Hospital Tawau,17,6,3,6,2,1,16,17,0,0,0,16,1,0,3,10,4,2024-03-15
3/15/2024,Hospital Umum Sarawak,35,6,10,18,1,35,0,35,0,0,0,34,1,0,1,34,0,2024-03-15
3/15/2024,Hospital Miri,5,0,3,2,0,5,0,5,0,0,0,5,0,0,0,3,2,2024-03-15
3/15/2024,Hospital Sibu,6,1,2,2,1,6,0,6,0,0,0,6,0,0,0,6,0,2024-03-15
3/15/2024,Pusat Darah Negara,237,58,63,100,16,84,153,219,12,6,0,212,24,1,16,185,36,2024-03-15
3/16/2024,Hospital Sultanah Nora Ismail,2,0,0,2,0,2,0,1,1,0,0,2,0,0,0,2,0,2024-03-16
3/16/2024,Hospital Sultanah Aminah,96,27,25,44,0,0,96,96,0,0,0,87,9,0,20,50,26,2024-03-16
3/16/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,Hospital Sultanah Bahiyah,50,13,6,28,3,0,50,50,0,0,0,48,2,0,6,29,15,2024-03-16
3/16/2024,Hospital Raja Perempuan Zainab II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,Hospital Melaka,101,30,30,37,4,8,93,101,0,0,0,91,10,0,16,65,20,2024-03-16
3/16/2024,Hospital Tuanku Jaafar,50,10,16,23,1,0,50,50,0,0,0,48,2,0,22,22,6,2024-03-16
3/16/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,Hospital Tengku Ampuan Afzan,55,14,12,28,1,0,55,55,0,0,0,41,14,0,18,29,8,2024-03-16
3/16/2024,Hospital Sultan Haji Ahmad Shah,45,10,13,19,3,0,45,45,0,0,0,43,2,0,3,37,5,2024-03-16
3/16/2024,Hospital Seberang Jaya,42,11,16,12,3,0,42,42,0,0,0,38,3,1,4,29,9,2024-03-16
3/16/2024,Hospital Pulau Pinang,77,22,15,34,6,21,56,77,0,0,0,74,3,0,13,48,16,2024-03-16
3/16/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,Hospital Raja Permaisuri Bainun,60,8,16,33,3,0,60,60,0,0,0,53,7,0,4,48,8,2024-03-16
3/16/2024,Hospital Taiping,9,1,5,3,0,0,9,9,0,0,0,9,0,0,2,5,2,2024-03-16
3/16/2024,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,Hospital Tengku Ampuan Rahimah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-16
3/16/2024,Hospital Sultanah Nur Zahirah,60,22,17,19,2,0,60,60,0,0,0,54,6,0,18,27,15,2024-03-16
3/16/2024,Hospital Queen Elizabeth II,97,20,22,52,3,0,97,97,0,0,0,91,3,3,18,67,12,2024-03-16
3/16/2024,Hospital Duchess Of Kent,40,11,7,22,0,0,40,40,0,0,0,37,2,1,19,20,1,2024-03-16
3/16/2024,Hospital Tawau,48,9,10,26,3,0,48,48,0,0,0,47,1,0,2,42,4,2024-03-16
3/16/2024,Hospital Umum Sarawak,121,32,41,43,5,0,121,121,0,0,0,112,7,2,10,102,9,2024-03-16
3/16/2024,Hospital Miri,39,8,16,15,0,0,39,39,0,0,0,36,3,0,6,25,8,2024-03-16
3/16/2024,Hospital Sibu,32,8,11,13,0,0,32,32,0,0,0,31,1,0,1,30,1,2024-03-16
3/16/2024,Pusat Darah Negara,588,152,154,260,22,107,481,572,12,4,0,533,54,1,75,402,111,2024-03-16
3/17/2024,Hospital Sultanah Nora Ismail,68,19,13,32,4,4,64,68,0,0,0,66,1,1,3,58,7,2024-03-17
3/17/2024,Hospital Sultanah Aminah,206,52,49,103,2,41,165,206,0,0,0,201,5,0,37,138,31,2024-03-17
3/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
3/17/2024,Hospital Sultanah Bahiyah,140,36,34,63,7,5,135,140,0,0,0,138,2,0,29,82,29,2024-03-17
3/17/2024,Hospital Raja Perempuan Zainab II,2,1,1,0,0,2,0,1,1,0,0,2,0,0,0,2,0,2024-03-17
3/17/2024,Hospital Melaka,211,61,46,91,13,0,211,211,0,0,0,200,11,0,13,169,29,2024-03-17
3/17/2024,Hospital Tuanku Jaafar,123,27,36,60,0,0,123,123,0,0,0,114,9,0,15,76,32,2024-03-17
3/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
3/17/2024,Hospital Tengku Ampuan Afzan,66,18,15,27,6,0,66,66,0,0,0,43,23,0,21,39,6,2024-03-17
3/17/2024,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
3/17/2024,Hospital Seberang Jaya,60,14,18,24,4,0,60,60,0,0,0,58,2,0,5,43,12,2024-03-17
3/17/2024,Hospital Pulau Pinang,55,16,17,20,2,0,55,55,0,0,0,49,6,0,20,19,16,2024-03-17
3/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
3/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
3/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
3/17/2024,Hospital Raja Permaisuri Bainun,328,90,70,148,20,0,328,328,0,0,0,308,19,1,36,251,41,2024-03-17
3/17/2024,Hospital Taiping,45,11,14,18,2,0,45,45,0,0,0,43,2,0,9,29,7,2024-03-17
3/17/2024,Hospital Seri Manjung,73,17,16,36,4,0,73,73,0,0,0,71,2,0,9,57,7,2024-03-17
3/17/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-17
3/17/2024,Hospital Tengku Ampuan Rahimah,216,52,41,107,16,0,216,216,0,0,0,207,9,0,24,146,46,2024-03-17
3/17/2024,Hospital Sultanah Nur Zahirah,80,25,23,29,3,1,79,80,0,0,0,17,63,0,22,51,7,2024-03-17
3/17/2024,Hospital Queen Elizabeth II,99,18,30,47,4,0,99,99,0,0,0,92,6,1,23,48,28,2024-03-17
3/17/2024,Hospital Duchess Of Kent,56,10,16,28,2,0,56,56,0,0,0,52,4,0,17,26,13,2024-03-17
3/17/2024,Hospital Tawau,15,4,3,8,0,0,15,15,0,0,0,15,0,0,2,11,2,2024-03-17
3/17/2024,Hospital Umum Sarawak,139,42,36,50,11,0,139,139,0,0,0,130,8,1,19,110,10,2024-03-17
3/17/2024,Hospital Miri,96,24,22,45,5,0,96,96,0,0,0,92,3,1,14,80,2,2024-03-17
3/17/2024,Hospital Sibu,88,20,23,41,4,0,88,88,0,0,0,80,8,0,10,69,9,2024-03-17
3/17/2024,Pusat Darah Negara,1010,255,245,455,55,148,862,1010,0,0,0,949,61,0,140,719,151,2024-03-17
3/18/2024,Hospital Sultanah Nora Ismail,3,2,1,0,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-18
3/18/2024,Hospital Sultanah Aminah,52,15,12,23,2,17,35,52,0,0,0,47,5,0,6,40,6,2024-03-18
3/18/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
3/18/2024,Hospital Sultanah Bahiyah,26,5,4,16,1,1,25,26,0,0,0,22,4,0,3,17,6,2024-03-18
3/18/2024,Hospital Raja Perempuan Zainab II,6,0,3,2,1,6,0,6,0,0,0,6,0,0,0,6,0,2024-03-18
3/18/2024,Hospital Melaka,25,6,4,13,2,25,0,22,3,0,0,18,7,0,4,20,1,2024-03-18
3/18/2024,Hospital Tuanku Jaafar,11,2,2,6,1,11,0,11,0,0,0,11,0,0,1,9,1,2024-03-18
3/18/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
3/18/2024,Hospital Tengku Ampuan Afzan,2,1,0,1,0,2,0,2,0,0,0,2,0,0,1,1,0,2024-03-18
3/18/2024,Hospital Sultan Haji Ahmad Shah,31,4,15,10,2,2,29,31,0,0,0,19,0,12,9,14,8,2024-03-18
3/18/2024,Hospital Seberang Jaya,6,1,1,4,0,3,3,6,0,0,0,6,0,0,0,5,1,2024-03-18
3/18/2024,Hospital Pulau Pinang,77,20,17,38,2,30,47,75,2,0,0,52,25,0,31,41,5,2024-03-18
3/18/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
3/18/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
3/18/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
3/18/2024,Hospital Raja Permaisuri Bainun,29,9,5,14,1,11,18,25,4,0,0,28,1,0,1,26,2,2024-03-18
3/18/2024,Hospital Taiping,9,5,1,3,0,9,0,7,2,0,0,9,0,0,0,8,1,2024-03-18
3/18/2024,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
3/18/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-18
3/18/2024,Hospital Tengku Ampuan Rahimah,33,10,4,15,4,2,31,33,0,0,0,29,4,0,11,16,6,2024-03-18
3/18/2024,Hospital Sultanah Nur Zahirah,32,5,12,12,3,0,32,32,0,0,0,31,1,0,9,20,3,2024-03-18
3/18/2024,Hospital Queen Elizabeth II,30,9,6,13,2,8,22,30,0,0,0,25,5,0,7,18,5,2024-03-18
3/18/2024,Hospital Duchess Of Kent,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2024-03-18
3/18/2024,Hospital Tawau,3,1,0,2,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-18
3/18/2024,Hospital Umum Sarawak,31,10,6,14,1,31,0,31,0,0,0,31,0,0,2,28,1,2024-03-18
3/18/2024,Hospital Miri,5,1,1,3,0,5,0,5,0,0,0,4,1,0,1,4,0,2024-03-18
3/18/2024,Hospital Sibu,6,1,1,4,0,6,0,6,0,0,0,5,0,1,0,6,0,2024-03-18
3/18/2024,Pusat Darah Negara,227,64,53,94,16,84,143,204,12,11,0,183,41,3,30,170,27,2024-03-18
3/19/2024,Hospital Sultanah Nora Ismail,3,1,0,1,1,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-19
3/19/2024,Hospital Sultanah Aminah,72,15,21,30,6,14,58,71,1,0,0,69,3,0,9,51,12,2024-03-19
3/19/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-19
3/19/2024,Hospital Sultanah Bahiyah,14,5,5,4,0,4,10,14,0,0,0,14,0,0,1,11,2,2024-03-19
3/19/2024,Hospital Raja Perempuan Zainab II,34,6,8,17,3,5,29,33,1,0,0,29,5,0,1,27,6,2024-03-19
3/19/2024,Hospital Melaka,11,5,1,5,0,11,0,11,0,0,0,10,1,0,0,11,0,2024-03-19
3/19/2024,Hospital Tuanku Jaafar,11,2,4,5,0,11,0,11,0,0,0,8,3,0,0,7,4,2024-03-19
3/19/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-19
3/19/2024,Hospital Tengku Ampuan Afzan,55,16,12,23,4,1,54,55,0,0,0,49,2,4,16,29,10,2024-03-19
3/19/2024,Hospital Sultan Haji Ahmad Shah,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2024-03-19
3/19/2024,Hospital Seberang Jaya,13,4,1,6,2,11,2,13,0,0,0,12,1,0,3,10,0,2024-03-19
3/19/2024,Hospital Pulau Pinang,86,28,20,33,5,24,62,83,3,0,0,69,17,0,35,48,3,2024-03-19
3/19/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-19
3/19/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-19
3/19/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-19
3/19/2024,Hospital Raja Permaisuri Bainun,83,24,20,34,5,44,39,79,4,0,0,40,41,2,28,48,7,2024-03-19
3/19/2024,Hospital Taiping,46,13,12,21,0,41,5,44,2,0,0,40,5,1,5,34,7,2024-03-19
3/19/2024,Hospital Seri Manjung,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,3,0,2024-03-19
3/19/2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-19
3/19/2024,Hospital Tengku Ampuan Rahimah,127,25,35,55,12,2,125,127,0,0,0,120,7,0,27,66,34,2024-03-19
3/19/2024,Hospital Sultanah Nur Zahirah,85,21,22,34,8,2,83,85,0,0,0,76,9,0,21,45,19,2024-03-19
3/19/2024,Hospital Queen Elizabeth II,39,6,9,20,4,3,36,39,0,0,0,35,4,0,7,21,11,2024-03-19
